"country","country_code","year_week","source","new_cases","number_sequenced","percent_cases_sequenced","valid_denomi0tor","variant","number_detections_variant","number_sequenced_known_variant","percent_variant","total_cases"
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"B.1.427/B.1.429",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"B.1.525",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"B.1.621",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"BA.1",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"BA.2",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"BA.2.75",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"BA.2.86",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"BA.4",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"BA.5",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"BQ.1",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"C.37",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"P.1",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"P.3",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"XBB",0,109,0,6084155
"Austria","AT","2020-14","GISAID",3114,109,3.5,TRUE,"UNK",0,109,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"Other",56,56,100,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"XBB.1.5-like",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"XBB.1.5-like+F456L",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"B.1.351",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"B.1.617.2",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"B.1.1.529",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"B.1.1.7",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"B.1.427/B.1.429",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"B.1.525",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"B.1.621",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"BA.1",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"BA.2",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"BA.2.75",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"BA.2.86",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"BA.4",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"BA.5",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"BQ.1",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"C.37",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"P.1",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"P.3",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"XBB",0,56,0,6084155
"Austria","AT","2020-15","GISAID",1838,56,3,TRUE,"UNK",0,56,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"Other",43,44,97.7,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"XBB.1.5-like",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"XBB.1.5-like+F456L",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"B.1.351",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"B.1.617.2",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"B.1.1.529",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"B.1.1.7",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"B.1.427/B.1.429",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"B.1.525",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"B.1.621",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"BA.1",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"BA.2",1,44,2.3,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"BA.2.75",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"BA.2.86",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"BA.4",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"BA.5",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"BQ.1",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"C.37",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"P.1",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"P.3",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"XBB",0,44,0,6084155
"Austria","AT","2020-16","GISAID",686,44,6.4,TRUE,"UNK",0,44,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"Other",27,27,100,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"XBB.1.5-like",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"XBB.1.5-like+F456L",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"B.1.351",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"B.1.617.2",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"B.1.1.529",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"B.1.1.7",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"B.1.427/B.1.429",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"B.1.525",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"B.1.621",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"BA.1",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"BA.2",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"BA.2.75",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"BA.2.86",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"BA.4",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"BA.5",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"BQ.1",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"C.37",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"P.1",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"P.3",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"XBB",0,27,0,6084155
"Austria","AT","2020-17","GISAID",450,27,6,TRUE,"UNK",0,27,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"Other",22,22,100,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"XBB.1.5-like",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"XBB.1.5-like+F456L",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"B.1.351",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"B.1.617.2",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"B.1.1.529",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"B.1.1.7",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"B.1.427/B.1.429",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"B.1.525",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"B.1.621",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"BA.1",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"BA.2",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"BA.2.75",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"BA.2.86",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"BA.4",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"BA.5",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"BQ.1",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"C.37",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"P.1",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"P.3",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"XBB",0,22,0,6084155
"Austria","AT","2020-18","GISAID",309,22,7.1,TRUE,"UNK",0,22,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"Other",18,18,100,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"XBB.1.5-like",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"XBB.1.5-like+F456L",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"B.1.351",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"B.1.617.2",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"B.1.1.529",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"B.1.1.7",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"B.1.427/B.1.429",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"B.1.525",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"B.1.621",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"BA.1",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"BA.2",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"BA.2.75",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"BA.2.86",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"BA.4",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"BA.5",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"BQ.1",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"C.37",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"P.1",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"P.3",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"XBB",0,18,0,6084155
"Austria","AT","2020-19","GISAID",260,18,6.9,TRUE,"UNK",0,18,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"Other",31,31,100,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"XBB.1.5-like",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"XBB.1.5-like+F456L",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"B.1.351",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"B.1.617.2",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"B.1.1.529",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"B.1.1.7",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"B.1.427/B.1.429",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"B.1.525",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"B.1.621",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"BA.1",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"BA.2",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"BA.2.75",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"BA.2.86",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"BA.4",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"BA.5",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"BQ.1",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"C.37",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"P.1",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"P.3",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"XBB",0,31,0,6084155
"Austria","AT","2020-20","GISAID",324,31,9.6,TRUE,"UNK",0,31,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"Other",14,14,100,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"XBB.1.5-like",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"XBB.1.5-like+F456L",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"B.1.351",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"B.1.617.2",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"B.1.1.529",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"B.1.1.7",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"B.1.427/B.1.429",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"B.1.525",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"B.1.621",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"BA.1",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"BA.2",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"BA.2.75",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"BA.2.86",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"BA.4",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"BA.5",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"BQ.1",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"C.37",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"P.1",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"P.3",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"XBB",0,14,0,6084155
"Austria","AT","2020-21","GISAID",264,14,5.3,TRUE,"UNK",0,14,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"Other",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"XBB.1.5-like",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"XBB.1.5-like+F456L",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"B.1.351",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"B.1.617.2",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"B.1.1.529",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"B.1.1.7",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"B.1.427/B.1.429",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"B.1.525",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"B.1.621",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"BA.1",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"BA.2",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"BA.2.75",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"BA.2.86",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"BA.4",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"BA.5",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"BQ.1",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"C.37",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"P.1",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"P.3",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"XBB",0,0,0,6084155
"Austria","AT","2020-22","GISAID",195,0,0,TRUE,"UNK",0,0,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"Other",7,7,100,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"XBB.1.5-like",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"XBB.1.5-like+F456L",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"B.1.351",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"B.1.617.2",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"B.1.1.529",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"B.1.1.7",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"B.1.427/B.1.429",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"B.1.525",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"B.1.621",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"BA.1",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"BA.2",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"BA.2.75",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"BA.2.86",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"BA.4",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"BA.5",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"BQ.1",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"C.37",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"P.1",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"P.3",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"XBB",0,7,0,6084155
"Austria","AT","2020-23","GISAID",228,7,3.1,TRUE,"UNK",0,7,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"Other",3,3,100,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"XBB.1.5-like",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"XBB.1.5-like+F456L",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"B.1.351",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"B.1.617.2",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"B.1.1.529",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"B.1.1.7",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"B.1.427/B.1.429",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"B.1.525",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"B.1.621",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"BA.1",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"BA.2",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"BA.2.75",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"BA.2.86",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"BA.4",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"BA.5",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"BQ.1",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"C.37",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"P.1",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"P.3",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"XBB",0,3,0,6084155
"Austria","AT","2020-24","GISAID",172,3,1.7,TRUE,"UNK",0,3,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"Other",4,4,100,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"XBB.1.5-like",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"XBB.1.5-like+F456L",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"B.1.351",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"B.1.617.2",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"B.1.1.529",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"B.1.1.7",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"B.1.427/B.1.429",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"B.1.525",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"B.1.621",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"BA.1",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"BA.2",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"BA.2.75",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"BA.2.86",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"BA.4",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"BA.5",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"BQ.1",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"C.37",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"P.1",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"P.3",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"XBB",0,4,0,6084155
"Austria","AT","2020-25","GISAID",248,4,1.6,TRUE,"UNK",0,4,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"Other",1,1,100,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"XBB.1.5-like",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"XBB.1.5-like+F456L",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"B.1.351",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"B.1.617.2",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"B.1.1.529",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"B.1.1.7",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"B.1.427/B.1.429",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"B.1.525",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"B.1.621",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"BA.1",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"BA.2",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"BA.2.75",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"BA.2.86",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"BA.4",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"BA.5",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"BQ.1",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"C.37",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"P.1",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"P.3",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"XBB",0,1,0,6084155
"Austria","AT","2020-26","GISAID",334,1,0.3,TRUE,"UNK",1,1,100,6084155
"Austria","AT","2020-27","GISAID",640,2,0.3,TRUE,"Other",2,2,100,6084155
"Austria","AT","2020-27","GISAID",640,2,0.3,TRUE,"XBB.1.5-like",0,2,0,6084155
"Austria","AT","2020-27","GISAID",640,2,0.3,TRUE,"XBB.1.5-like+F456L",0,2,0,6084155
"Austria","AT","2020-27","GISAID",640,2,0.3,TRUE,"B.1.351",0,2,0,6084155
"Austria","AT","2020-27","GISAID",640,2,0.3,TRUE,"B.1.617.2",0,2,0,6084155
"Austria","AT","2020-27","GISAID",640,2,0.3,TRUE,"B.1.1.529",0,2,0,6084155
"Austria","AT","2020-27","GISAID",640,2,0.3,TRUE,"B.1.1.7",0,2,0,6084155
"Austria","AT","2020-27","GISAID",640,2,0.3,TRUE,"B.1.427/B.1.429",0,2,0,6084155
"Austria","AT","2020-27","GISAID",640,2,0.3,TRUE,"B.1.525",0,2,0,6084155
"Austria","AT","2020-27","GISAID",640,2,0.3,TRUE,"B.1.621",0,2,0,6084155
